incident_id,date,state,city_or_county,n_killed,n_injured,congressional_district,gun_stolen,gun_type,incident_characteristics,latitude,longitude,n_guns_involved,participant_age_group,participant_gender,participant_status,participant_type,state_house_district,state_senate_district
1068868,3/10/18,Oklahoma,Pontotoc (county),0,0,4,0::Unknown,0::Unknown,Shots Fired - No Injuries,34.7796,-96.6718,1,,,,,25,13
1066795,3/10/18,Illinois,Chicago,1,0,1,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",41.7213,-87.6507,1,0::Adult 18+,0::Male||1::Male,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,27,14
1067269,3/10/18,Texas,Harker Heights,1,0,31,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",31.072,-97.6468,1,0::Adult 18+,0::Male,0::Killed,0::Victim,54,24
1067258,3/10/18,Texas,Dallas,1,0,32,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",32.8144,-96.7896,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect,108,23
1066818,3/10/18,Louisiana,New Orleans,0,0,2,0::Unknown,0::Unknown,Non-Shooting Incident||Car-jacking||Brandishing/flourishing/open carry/lost/found,29.9681,-90.0671,1,0::Adult 18+,0::Male,0::Unharmed,0::Subject-Suspect,93,4
1066801,3/10/18,Illinois,Chicago,0,1,7,0::Unknown,0::Unknown,Shot - Wounded/Injured,41.8913,-87.7542,1,0::Adult 18+,0::Male,0::Injured,0::Victim,8,4
1067922,3/10/18,Rhode Island,Central Falls,0,0,1,0::Unknown,0::Unknown,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,41.8888,-71.393,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,56,16
1067089,3/10/18,Illinois,East Saint Louis,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,,,1,0::Adult 18+,0::Female,0::Injured,0::Victim,,
1067275,3/10/18,Texas,Houston,1,0,7,0::Unknown,0::9mm,"Shot - Dead (murder, accidental, suicide)",29.7262,-95.4918,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect,137,13
1067827,3/10/18,Alabama,Cullman,0,2,,0::Unknown,0::Unknown,Shot - Wounded/Injured||Defensive Use||Defensive Use - WITHOUT a gun||Pistol-whipping,,,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Female,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,,
1067630,3/10/18,South Carolina,Easley,1,0,3,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Domestic Violence",34.835,-82.5441,1,0::Adult 18+||1::Adult 18+,0::Female||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,5,2
1066474,3/10/18,Louisiana,Metairie,0,1,1,0::Unknown,0::Unknown,Shot - Wounded/Injured,30.0175,-90.2157,1,,0::Female,0::Injured,0::Victim,92,10
1067480,3/10/18,Michigan,Detroit,0,0,14,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.3178,-83.1018,1,,,,,6,2
1067481,3/10/18,Michigan,Detroit,0,0,14,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.412,-82.9361,1,,,,,1,1
1067482,3/10/18,Michigan,Detroit,0,0,13,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.3648,-83.0865,1,,,,,4,2
1066500,3/10/18,Illinois,Chicago,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,,,1,0::Adult 18+,0::Male,0::Injured,0::Victim,,
1067194,3/10/18,Louisiana,Gonzales,0,0,6,0::Unknown,0::Unknown,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury",30.2146,-90.9205,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,88,18
1066821,3/10/18,Michigan,Lansing,0,2,8,0::Unknown,0::Unknown,Shot - Wounded/Injured||Institution/Group/Business,42.6894,-84.5675,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,68,23
1066519,3/10/18,Wisconsin,Milwaukee,0,0,4,0::Unknown,0::Unknown,Shots Fired - No Injuries,43.0141,-87.9478,1,,,,,9,3
1072628,3/10/18,Texas,Gregg (county),0,0,1,0::Unknown,0::Unknown,"Shots Fired - No Injuries||Non-Aggression Incident||Drive-by (car to street, car to car)",32.462,-94.9183,1,,,0::Unharmed,0::Subject-Suspect,7,1
1066902,3/10/18,District of Columbia,Washington,1,0,,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",38.8492,-76.9752,1,0::Adult 18+,0::Male,0::Killed,0::Victim,,
1082067,3/10/18,Connecticut,Waterbury,0,1,5,0::Unknown,0::Handgun,Shot - Wounded/Injured||Drug involvement,41.5792,-73.0765,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,73,15
1067375,3/10/18,Arkansas,Little Rock,0,1,2,0::Unknown,0::Unknown,Shot - Wounded/Injured,34.6656,-92.338,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect,36,31
1066640,3/10/18,North Carolina,Raleigh,0,2,4,0::Unknown,0::Unknown,Shot - Wounded/Injured||Institution/Group/Business||Bar/club incident - in or around establishment,35.8416,-78.6105,1,2::Adult 18+,2::Male,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,34,14
1070407,3/10/18,North Carolina,Henderson,1,0,1,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",36.3292,-78.3861,1,0::Teen 12-17,0::Male,0::Killed,0::Victim,32,4
1066941,3/10/18,Connecticut,Bridgeport,0,1,4,0::Unknown,0::Unknown,Shot - Wounded/Injured,41.1945,-73.1804,1,0::Adult 18+,0::Male,0::Injured,0::Victim,128,23
1067394,3/10/18,Maine,Falmouth,0,0,1,0::Unknown,0::Handgun,Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,43.7702,-70.2646,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,44,25
1066938,3/10/18,Massachusetts,Boston,0,0,7,0::Unknown,0::Unknown,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),42.2677,-71.0935,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,195,1
1068161,3/10/18,Florida,Hudson,0,0,12,0::Unknown,0::Unknown,Non-Shooting Incident||Road rage||Brandishing/flourishing/open carry/lost/found,28.3642,-82.6931,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,36,10
1069728,3/10/18,Ohio,Buckeye Lake,0,0,12,0::Unknown,0::Unknown,Shots Fired - No Injuries||Accidental Shooting||Accidental/Negligent Discharge,39.9326,-82.4815,1,0::Adult 18+,0::Male,0::Unharmed,0::Victim,72,31
1067402,3/10/18,Illinois,Freeport,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,,,1,0::Adult 18+,0::Male,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect,,
1067405,3/10/18,New York,Buffalo,0,0,,0::Stolen,0::9mm,Non-Shooting Incident||Gun(s) stolen from owner,,,1,,,,,,
1066948,3/10/18,Illinois,Chicago,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,,,1,0::Adult 18+,0::Male,0::Injured,0::Victim,,
1066499,3/10/18,Wisconsin,Madison,0,0,2,0::Unknown,0::Unknown,Shots Fired - No Injuries,43.0847,-89.3625,1,,,,,76,26
1066950,3/10/18,Florida,West Palm Beach,1,1,,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Domestic Violence",,,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,"0::Killed||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,,
1067473,3/10/18,Michigan,Detroit,0,0,13,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.3411,-83.1344,1,,,,,5,4
1068374,3/10/18,Pennsylvania,Carlisle,0,1,11,0::Unknown,0::Handgun,Non-Shooting Incident||Home Invasion||Home Invasion - Resident injured||Pistol-whipping,40.195,-77.1925,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect,199,31
1067356,3/10/18,Illinois,Peoria,0,0,18,0::Unknown,0::Unknown,Institution/Group/Business||Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,40.7317,-89.5708,1,,0::Male,0::Unharmed,0::Subject-Suspect,92,46
1066879,3/10/18,California,Ventura,0,0,24,0::Unknown,0::Unknown,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found,34.2679,-119.277,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,37,19
1068142,3/10/18,New York,Buffalo,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1066892,3/10/18,North Carolina,Carrboro,0,1,4,0::Unknown,0::Unknown,Shot - Wounded/Injured,35.9117,-79.077,1,,,0::Injured,0::Victim,56,23
1066556,3/10/18,Arizona,Mesa,0,1,9,0::Unknown,0::Unknown,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator shot||Police Targeted||Shootout (where VENN diagram of shooters and victims overlap),33.4197,-111.818,1,0::Adult 18+,0::Male,"0::Injured, Arrested",0::Subject-Suspect,26,26
1067379,3/10/18,Mississippi,Meridian,0,1,3,0::Unknown,0::Unknown,Shot - Wounded/Injured||Bar/club incident - in or around establishment,32.3741,-88.6754,1,0::Adult 18+,0::Male,0::Injured,0::Victim,81,33
1071947,3/10/18,Texas,Austin,0,0,35,0::Unknown,0::Unknown,Non-Shooting Incident||Car-jacking||Brandishing/flourishing/open carry/lost/found,30.2202,-97.7499,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect,51,14
1067007,3/10/18,Michigan,Detroit,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,,,1,0::Adult 18+||1::Adult 18+,0::Female||1::Male,0::Injured||1::Arrested,0::Victim||1::Subject-Suspect,,
1072043,3/10/18,Iowa,Waterloo,0,1,1,0::Unknown,0::Unknown,Shot - Wounded/Injured,42.4742,-92.3669,1,0::Adult 18+,0::Male,0::Injured,0::Victim,60,30
1068358,3/10/18,Pennsylvania,Morrisville,0,0,8,0::Unknown,0::Unknown,Shots Fired - No Injuries,40.2089,-74.7935,1,,,,,140,10
1067449,3/10/18,Maryland,Baltimore,0,0,,0::Unknown,0::9mm,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,,,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,,
1067462,3/10/18,Michigan,Detroit,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1067463,3/10/18,Michigan,Detroit,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1067464,3/10/18,Michigan,Detroit,0,0,13,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.3828,-83.1738,1,,,,,9,3
1067465,3/10/18,Michigan,Detroit,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1067466,3/10/18,Michigan,Detroit,0,0,13,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.4335,-83.2335,1,,,,,10,5
1067467,3/10/18,Michigan,Detroit,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1066490,3/10/18,Kentucky,Louisville,1,0,3,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",38.1576,-85.816,1,0::Adult 18+,0::Male,0::Killed,0::Victim,40,37
1067468,3/10/18,Michigan,Detroit,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1067469,3/10/18,Michigan,Detroit,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1067470,3/10/18,Michigan,Detroit,0,0,13,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.3679,-83.1051,1,,,,,4,4
1067472,3/10/18,Michigan,Detroit,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1066429,3/10/18,Minnesota,Minneapolis,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries||ShotSpotter,,,1,,,,,,
1066502,3/10/18,Illinois,Chicago,0,0,,0::Unknown,0::Unknown,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired,,,1,,,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed, Arrested||4::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect,,
1067698,3/10/18,Ohio,Toledo,0,0,9,0::Unknown,0::Unknown,Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,41.7212,-83.5806,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,45,11
1070026,3/10/18,Louisiana,Port Sulphur,0,3,,0::Unknown,0::Unknown,Shot - Wounded/Injured||Drug involvement,,,1,0::Teen 12-17||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,"0::Injured, Arrested||1::Injured, Arrested||2::Injured, Arrested",0::Victim||1::Victim||2::Victim,,
1066686,3/10/18,Oklahoma,Tulsa,0,1,1,0::Unknown,0::Unknown,Shot - Wounded/Injured,36.2205,-96.0008,1,0::Adult 18+,0::Male,0::Injured,0::Victim,73,11
1067187,3/10/18,Oregon,Hillsboro,1,0,1,0::Unknown,0::Shotgun,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Shootout (where VENN diagram of shooters and victims overlap)||Domestic Violence||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)",45.5046,-122.926,1,0::Adult 18+,0::Male,0::Killed,0::Subject-Suspect,26,13
1067820,3/10/18,New Jersey,Camden,0,0,,0::Unknown,0::Unknown,"Institution/Group/Business||Shots Fired - No Injuries||Drive-by (car to street, car to car)||Bar/club incident - in or around establishment",,,1,,,,,,
1067776,3/10/18,Alabama,Ozark,0,2,,0::Unknown,0::Unknown,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Self-Inflicted (not suicide or suicide attempt - NO PERP)||Child Involved Incident||Child injured (not child shooter)||Stolen/Illegally owned gun{s} recovered during arrest/warrant,,,1,0::Child 0-11||1::Teen 12-17,,0::Injured||1::Injured,0::Victim||1::Subject-Suspect,,
1067774,3/10/18,New Jersey,Fort Lee,0,0,,0::Unknown,0::Handgun,Non-Shooting Incident||Non-Aggression Incident||Possession (gun(s) found during commission of other crimes),,,1,0::Adult 18+,0::Female,"0::Unharmed, Arrested",0::Subject-Suspect,,
1066565,3/10/18,Maryland,Baltimore,1,0,,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",,,1,0::Adult 18+,0::Male,0::Killed,0::Victim,,
1067053,3/10/18,Michigan,Mancelona,1,1,1,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident injured",44.9894,-85.06,1,0::Teen 12-17||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,"0::Injured||1::Unharmed, Arrested||2::Killed",0::Victim||1::Victim||2::Subject-Suspect,105,37
1067127,3/10/18,Maryland,Leonardtown,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured||LOCKDOWN/ALERT ONLY: No GV Incident Occurred Onsite,38.2719,-76.6284,1,0::Adult 18+,0::Male,0::Injured,0::Victim,,
1067701,3/10/18,Illinois,Crystal Lake,0,0,6,0::Unknown,0::Unknown,Institution/Group/Business||Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found,42.2261,-88.2963,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,52,26
1066616,3/10/18,North Carolina,Mount Holly,0,0,10,0::Unknown,0::Unknown,Shots Fired - No Injuries,35.3445,-81.0212,1,,,,,108,44
1067712,3/10/18,Ohio,Youngstown,0,1,13,0::Unknown||1::Unknown,0::Handgun||1::7.62 [AK-47],"Shot - Wounded/Injured||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",41.0625,-80.6527,2,0::Adult 18+,0::Male,0::Injured,0::Victim,58,33
1067102,3/10/18,Oklahoma,Norman,0,0,4,0::Unknown,0::Unknown,Institution/Group/Business||Shots Fired - No Injuries||School Incident||School Shooting - university/college,35.1917,-97.4503,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,44,16
1067718,3/10/18,Delaware,Dover,0,0,0,0::Unknown,0::380 Auto,Institution/Group/Business||Non-Shooting Incident||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,39.1564,-75.4872,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,32,16
1067720,3/10/18,Ohio,Youngstown,1,0,13,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",41.0787,-80.6728,1,0::Adult 18+,0::Male,0::Killed,0::Victim,58,33
1066567,3/10/18,Maryland,Baltimore,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,,,1,0::Adult 18+,0::Male,0::Injured,0::Victim,,
1066875,3/10/18,Florida,Ocala,3,0,3,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Child Involved Incident||Child killed (not child shooter)||Domestic Violence",29.2105,-81.7706,1,0::Child 0-11||1::Adult 18+||2::Adult 18+,0::Female||1::Female||2::Male,0::Killed||1::Killed||2::Killed,0::Victim||1::Victim||2::Subject-Suspect,23,8
1066927,3/10/18,Oregon,Portland,0,0,3,0::Unknown,0::Unknown,Non-Shooting Incident||Car-jacking||Implied Weapon,45.5176,-122.543,1,0::Teen 12-17||1::Teen 12-17||2::Teen 12-17,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect,47,24
1069376,3/10/18,Texas,Brownwood,0,0,11,0::Unknown,0::Unknown,Shots Fired - No Injuries||Accidental Shooting||Accidental/Negligent Discharge,31.8293,-99.0983,1,,,0::Unharmed,0::Subject-Suspect,60,24
1066706,3/10/18,New York,Brooklyn,1,0,8,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",40.689,-73.9502,1,0::Adult 18+,0::Male,0::Killed,0::Victim,56,25
1067695,3/10/18,Georgia,Columbus,0,2,2,0::Unknown,0::Unknown,Shot - Wounded/Injured,32.4544,-84.9414,1,,,0::Injured||1::Injured,0::Victim||1::Victim,135,15
1070724,3/10/18,Ohio,Berea,0,0,9,0::Unknown,0::9mm,Non-Shooting Incident||Non-Aggression Incident||Drug involvement||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Possession (gun(s) found during commission of other crimes),41.3897,-81.8551,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,14,23
1067683,3/10/18,Louisiana,Port Barre,0,0,5,0::Unknown||1::Unknown||2::Unknown||3::Unknown,0::38 Spl||1::380 Auto||2::9mm||3::9mm,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),30.5576,-91.9473,4,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,38,22
1067093,3/10/18,Missouri,Stockton,1,0,4,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",37.7048,-93.7955,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,128,28
1067183,3/10/18,Alabama,Mobile,0,1,1,0::Unknown,0::Unknown,Shot - Wounded/Injured||Institution/Group/Business,30.7267,-88.0953,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,99,33
1066994,3/10/18,Michigan,Flint,0,3,5,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",43.0479,-83.7035,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Female||2::Female,0::Injured||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim,34,27
1067000,3/10/18,Georgia,Columbus,0,0,2,0::Unknown,0::Unknown,Shots Fired - No Injuries,32.4657,-84.9373,1,,,,,135,15
1067189,3/10/18,Mississippi,Jones (county),1,0,4,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",31.7224,-89.1136,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,88,42
1066998,3/10/18,Michigan,Grand Rapids,0,1,2,0::Unknown,0::Unknown,Shot - Wounded/Injured||Institution/Group/Business,42.9124,-85.5797,1,0::Adult 18+,0::Female,0::Injured,0::Victim,76,29
1066968,3/10/18,Tennessee,Chattanooga,0,1,3,0::Unknown,0::Unknown,Shot - Wounded/Injured,35.0456,-85.3083,1,,,0::Injured,0::Victim,28,10
1066967,3/10/18,Tennessee,Chattanooga,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1066963,3/10/18,Florida,Jacksonville,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,,,1,,0::Female,0::Injured,0::Victim,,
1066956,3/10/18,Florida,Pensacola,0,1,1,0::Unknown,0::Unknown,Shot - Wounded/Injured,30.4178,-87.2601,1,,0::Male,0::Injured,0::Victim,2,1
1066431,3/10/18,Minnesota,Minneapolis (Blaine),0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,44.8282,-93.3947,1,,,,,,
1066430,3/10/18,Minnesota,Minneapolis (Fridley),0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,,,1,,,,,,
1067179,3/10/18,Alabama,Tuscaloosa,1,0,7,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",33.1938,-87.5915,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect,71,24
1067834,3/10/18,Pennsylvania,Harrisburg,0,1,4,0::Unknown,0::Unknown,Shot - Wounded/Injured,40.2618,-76.8829,1,0::Adult 18+,0::Male,0::Injured,0::Victim,103,15
1066563,3/10/18,Maryland,Baltimore,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,39.308,-76.6348,1,0::Adult 18+,0::Male,0::Injured,0::Victim,,
1066643,3/10/18,North Carolina,Raleigh,0,1,4,0::Unknown,0::Unknown,Shot - Wounded/Injured,35.7364,-78.6075,1,,0::Male,0::Injured,0::Victim,33,14
1067296,3/11/18,Michigan,Saginaw,0,5,5,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||House party",43.4003,-83.9092,1,,,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,95,32
1067125,3/11/18,Maryland,Baltimore,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,,,1,0::Adult 18+,0::Male,0::Injured,0::Victim,,
1066984,3/11/18,Michigan,Detroit,0,1,13,0::Unknown,0::Unknown,Shot - Wounded/Injured||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator ),42.3914,-83.1167,1,0::Teen 12-17,0::Male,0::Injured,0::Victim,7,2
1070688,3/11/18,South Carolina,Taylors,0,1,4,0::Unknown,0::Unknown,Shot - Wounded/Injured||Domestic Violence||Possession (gun(s) found during commission of other crimes),34.8948,-82.351,1,0::Adult 18+||1::Adult 18+,0::Female||1::Male,0::Injured||1::Arrested,0::Victim||1::Subject-Suspect,20,6
1067073,3/11/18,District of Columbia,Washington,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,38.8866,-76.9805,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect,,
1072949,3/11/18,South Carolina,Calhoun (county),0,0,,0::Unknown,0::Unknown,Institution/Group/Business||Non-Shooting Incident||Car-jacking||Brandishing/flourishing/open carry/lost/found,,,1,,0::Male||1::Male,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect,,
1067091,3/11/18,New Jersey,Lakewood,0,0,,0::Unknown,0::Unknown,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,,,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,,
1078075,3/11/18,Nevada,Reno,0,2,2,0::Unknown,0::Unknown,Shot - Wounded/Injured||Possession of gun by felon or prohibited person,39.4869,-119.783,1,2::Adult 18+,0::Male||1::Male||2::Male,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,24,13
1067771,3/11/18,Alabama,Sheffield,1,0,4,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Suicide^",34.7592,-87.6941,1,0::Adult 18+,0::Male,0::Killed,0::Victim,3,6
1070739,3/11/18,North Carolina,Hendersonville,0,1,11,0::Stolen,0::Unknown,Shot - Wounded/Injured||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Stolen/Illegally owned gun{s} recovered during arrest/warrant,35.3885,-82.4245,1,1::Adult 18+,1::Male,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,117,48
1067707,3/11/18,Delaware,Dover,0,0,0,0::Unknown,0::Unknown,Shots Fired - No Injuries,39.1741,-75.5075,1,,,,,28,17
1067714,3/11/18,Delaware,Dover,0,0,0,0::Unknown,0::Unknown,Shots Fired - No Injuries||Home Invasion||Home Invasion - No death or injury||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,39.1551,-75.5273,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,31,17
